property_url,mls,mls_id,status,style,street,unit,city,state,zip_code,beds,full_baths,half_baths,sqft,year_built,days_on_mls,list_price,list_date,sold_price,last_sold_date,lot_sqft,price_per_sqft,latitude,longitude,stories,hoa_fee,parking_garage
https://www.realtor.com/realestateandhomes-detail/1264874066,SDCA,230022557,FOR_SALE,SINGLE_FAMILY,12516  Camino Vuelo,,San Diego,CA,92128,3,2,,1755,1977,4,1199900,2023-11-16,625000,2017-11-22,,684,33.037328,-117.059562,1,16,2
https://www.realtor.com/realestateandhomes-detail/1491639803,SDCA,230022551,FOR_SALE,CONDOS,10225  Caminito Cuervo,Unit 150,San Diego,CA,92108,2,2,,1167,1978,4,630000,2023-11-16,285000,2011-08-04,62330,540,32.787705,-117.112298,1,400,
https://www.realtor.com/realestateandhomes-detail/1050807120,MRCA,PTP2305677,FOR_SALE,SINGLE_FAMILY,8607  Capricorn Way,,San Diego,CA,92126,4,2,,1366,1973,4,975000,2023-11-16,765000,2022-04-21,5000,714,32.923922,-117.138096,1,0,2
https://www.realtor.com/realestateandhomes-detail/1564678543,MRCA,PTP2305676,FOR_SALE,CONDOS,5895  Friars Rd,Apt 5306,San Diego,CA,92110,2,2,,1112,1989,4,695000,2023-11-16,525000,2021-09-29,,625,32.763775,-117.187219,1,450,1
https://www.realtor.com/realestateandhomes-detail/9994016889,SDCA,230022545,FOR_SALE,SINGLE_FAMILY,2372  Vancouver Ave,,San Diego,CA,92104,4,3,,1882,1945,4,1199000,2023-11-16,,,6700,637,32.731157,-117.114491,1,0,
https://www.realtor.com/realestateandhomes-detail/1121579852,SDCA,230022540,FOR_SALE,SINGLE_FAMILY,16914  Silver Crest Dr,,San Diego,CA,92127,5,4,,3272,2005,4,1795000,2023-11-16,850000,2016-07-29,4994,549,33.02346,-117.116168,2,90,3
https://www.realtor.com/realestateandhomes-detail/1606826355,SDCA,230022539,FOR_SALE,SINGLE_FAMILY,12338  Nacido Dr,,San Diego,CA,92128,3,2,,1614,1970,4,949000,2023-11-16,455000,2003-12-15,8800,588,33.00875,-117.062942,1,43,2
https://www.realtor.com/realestateandhomes-detail/2228992607,SDCA,230022537,FOR_SALE,CONDOS,2605  Pico Pl,Apt 116,San Diego,CA,92109,1,1,,625,1976,4,539900,2023-11-16,60000,1996-02-02,,864,32.806934,-117.222085,1,283,
https://www.realtor.com/realestateandhomes-detail/2704245171,SDCA,230022533,FOR_SALE,SINGLE_FAMILY,3942  Sequoia St,,San Diego,CA,92109,4,3,,1763,1985,4,1899000,2023-11-16,1000000,2019-02-14,,1077,32.792296,-117.23401,2,0,2
https://www.realtor.com/realestateandhomes-detail/1313446111,MRCA,NDP2308882,FOR_SALE,CONDOS,10357  Azuaga St,Unit 201,San Diego,CA,92129,2,2,,881,1991,4,550000,2023-11-16,190000,2011-05-06,,624,32.960955,-117.09996,1,400,
https://www.realtor.com/realestateandhomes-detail/1995946993,SDCA,230022526,FOR_SALE,CONDOS,550  Front St,Unit 2305,San Diego,CA,92101,2,2,1,1913,2005,4,2649000,2023-11-16,2250000,2020-02-11,36590,1385,32.711071,-117.165154,1,1629,2
https://www.realtor.com/realestateandhomes-detail/9962996868,SDCA,230022523,FOR_SALE,CONDOS,207  5th Ave,Unit 1101,San Diego,CA,92101,1,1,,994,2008,4,1000000,2023-11-16,,,52708,1006,32.707745,-117.159615,1,837,
https://www.realtor.com/realestateandhomes-detail/1066834594,MRCA,OC23210425,FOR_SALE,MULTI_FAMILY,8125  Dodie St,,San Diego,CA,92114,4,2,,1250,1954,4,640000,2023-11-16,,,9091,512,32.718114,-117.030448,1,0,2
https://www.realtor.com/realestateandhomes-detail/1714252695,MRCA,SW23210842,FOR_SALE,SINGLE_FAMILY,10985  Madrigal St,,San Diego,CA,92129,4,2,,1574,1972,4,995900,2023-11-16,6500,1974-07-01,7200,633,32.992272,-117.093191,1,0,2
https://www.realtor.com/realestateandhomes-detail/2848613432,SDCA,230022519,FOR_SALE,SINGLE_FAMILY,3418  Via Beltran,,San Diego,CA,92117,4,2,,2258,1969,4,1689000,2023-11-16,1300000,2023-05-22,8300,748,32.80258,-117.204456,1,0,2
https://www.realtor.com/realestateandhomes-detail/2550989792,MRCA,NDP2308876,FOR_SALE,MOBILE,2626  Coronado Ave,Spc 33,San Diego,CA,92154,4,2,,1653,2006,4,300000,2023-11-16,,,,181,32.577541,-117.077546,1,0,
https://www.realtor.com/realestateandhomes-detail/1891079561,SDCA,230022515,FOR_SALE,SINGLE_FAMILY,4388  Middlesex Dr,,San Diego,CA,92116,2,2,,1725,1942,4,1975000,2023-11-16,885000,2016-03-24,13068,1145,32.773324,-117.099907,1,0,2
https://www.realtor.com/realestateandhomes-detail/2348590389,SDCA,230022511,FOR_SALE,SINGLE_FAMILY,10915  Portobelo Dr,,San Diego,CA,92124,4,2,1,2364,1990,4,1375000,2023-11-16,285000,1989-05-11,6339,582,32.840695,-117.091207,2,60,3
https://www.realtor.com/realestateandhomes-detail/1237509462,MRCA,PTP2305672,FOR_SALE,SINGLE_FAMILY,5575  Red River Dr,,San Diego,CA,92120,5,1,,2217,1965,4,1395000,2023-11-16,487500,2004-02-02,9900,629,32.804578,-117.073319,2,0,2
https://www.realtor.com/realestateandhomes-detail/1988746962,SDCA,230022509,FOR_SALE,CONDOS,450  J St,Unit 7291,San Diego,CA,92101,2,2,,1020,2004,4,745000,2023-11-16,622000,2018-01-18,,730,32.709729,-117.160566,1,544,2
https://www.realtor.com/realestateandhomes-detail/2340220104,SDCA,230022508,FOR_SALE,SINGLE_FAMILY,13683  Recuerdo Dr,,Del Mar,CA,92014,3,2,,1794,1971,4,2150000,2023-11-16,,,5500,1198,32.94681,-117.251515,2,0,
https://www.realtor.com/realestateandhomes-detail/2071558521,SDCA,230022506,FOR_SALE,MULTI_FAMILY,6250-6256  Stewart St,,San Diego,CA,92115,17,9,,5184,1932,4,2895000,2023-11-16,154000,1993-01-06,9456,558,32.766143,-117.064049,2,0,
https://www.realtor.com/realestateandhomes-detail/1547200847,SDCA,230022505,FOR_SALE,SINGLE_FAMILY,16416  Felice Dr,,San Diego,CA,92128,3,2,,2046,1964,4,1169000,2023-11-16,183000,1997-03-06,6000,571,33.011421,-117.063164,1,42,2
https://www.realtor.com/realestateandhomes-detail/2702333266,SDCA,230022504,FOR_SALE,SINGLE_FAMILY,13209  Winstanley Way,,San Diego,CA,92130,5,4,1,3708,1998,4,2800000,2023-11-16,1100000,2001-03-29,9324,755,32.95957,-117.211266,2,138,3
https://www.realtor.com/realestateandhomes-detail/1990205195,MRCA,NDP2308850,FOR_SALE,SINGLE_FAMILY,10743  Juniper Park Ln,,San Diego,CA,92121,4,3,,2432,1997,4,1975000,2023-11-16,1690000,2021-09-13,10332,812,32.913725,-117.198073,2,52,3
https://www.realtor.com/realestateandhomes-detail/2779487616,SDCA,230022500,FOR_SALE,CONDOS,12949  Caminito Del Canto,,Del Mar,CA,92014,2,2,1,1446,1999,4,1695000,2023-11-16,770000,2009-09-23,299693,1172,32.935435,-117.254183,2,705,2
https://www.realtor.com/realestateandhomes-detail/2525170975,SDCA,230022495,FOR_SALE,SINGLE_FAMILY,3595  Santoro Way,,San Diego,CA,92130,4,3,,2554,1987,4,2300000,2023-11-16,380000,1993-02-17,6900,901,32.957531,-117.23927,2,49,2
https://www.realtor.com/realestateandhomes-detail/1545933805,SDCA,230022494,FOR_SALE,SINGLE_FAMILY,16485  Sarape Dr,,San Diego,CA,92128,2,2,,1197,1964,4,819000,2023-11-16,280000,2003-09-19,7100,684,33.01295,-117.060953,1,43,1
https://www.realtor.com/realestateandhomes-detail/2960958907,MRCA,NDP2308871,FOR_SALE,SINGLE_FAMILY,5585  Meadows Del Mar,,San Diego,CA,92130,4,1,1,5850,2003,4,4395000,2023-11-16,2750000,2021-02-02,19654,751,32.940276,-117.188088,2,435,3
https://www.realtor.com/realestateandhomes-detail/1070352266,MRCA,OC23211472,FOR_SALE,CONDOS,2266  Grand Ave,Unit 23,San Diego,CA,92109,2,1,1,886,1965,4,699000,2023-11-16,467500,2020-10-15,26001,789,32.800923,-117.227995,1,356,
https://www.realtor.com/realestateandhomes-detail/1650166646,SDCA,230022485,FOR_SALE,SINGLE_FAMILY,11934  Avenida Consentido,,San Diego,CA,92128,3,2,,2122,1988,4,1500000,2023-11-16,695000,2005-05-26,8621,707,33.011897,-117.07247,1,79,2
https://www.realtor.com/realestateandhomes-detail/1644092297,SDCA,230022483,FOR_SALE,SINGLE_FAMILY,11931  Avenida Consentido,,San Diego,CA,92128,3,2,1,2340,1988,4,1500000,2023-11-16,675000,2014-01-22,10890,641,33.011529,-117.072829,2,79,3
https://www.realtor.com/realestateandhomes-detail/1882504327,MRCA,NDP2308869,FOR_SALE,MULTI_FAMILY,4529  51st St,,San Diego,CA,92115,5,3,,1600,1925,4,1200000,2023-11-16,350000,2012-04-11,5000,750,32.759534,-117.08436,,0,
https://www.realtor.com/realestateandhomes-detail/1453204737,MRCA,PTP2305617,FOR_SALE,SINGLE_FAMILY,6368  Lake Apopka Pl,,San Diego,CA,92119,3,2,,1392,1962,4,940000,2023-11-16,269000,2001-05-24,8000,675,32.796857,-117.007873,1,0,2
https://www.realtor.com/realestateandhomes-detail/2530670222,SDCA,230022480,FOR_SALE,MULTI_FAMILY,1820-26  Missouri St,,San Diego,CA,92109,9,5,3,3575,2000,4,1999000,2023-11-16,1243500,2004-06-30,6243,559,32.804715,-117.23787,2,,
https://www.realtor.com/realestateandhomes-detail/1144775714,SDCA,230022477,FOR_SALE,MULTI_FAMILY,1056-62  Beryl St,,San Diego,CA,92109,4,4,,2112,1950,4,1929000,2023-11-16,,,6275,913,32.804466,-117.252607,1,0,
https://www.realtor.com/realestateandhomes-detail/2009358514,MRCA,PTP2305664,FOR_SALE,SINGLE_FAMILY,10828  Ironwood Rd,,San Diego,CA,92131,5,3,,3270,1991,4,1675000,2023-11-16,345000,1989-03-17,8988,512,32.903197,-117.098012,1,0,2
https://www.realtor.com/realestateandhomes-detail/2930891741,SDCA,230022476,FOR_SALE,CONDOS,4077  3rd Ave,Apt 407,San Diego,CA,92103,1,1,,594,2001,4,489000,2023-11-16,337000,2007-09-13,,823,32.751524,-117.162448,1,330,2
https://www.realtor.com/realestateandhomes-detail/2277119264,SDCA,230022474,FOR_SALE,CONDOS,7555  Linda Vista Rd,Unit 12,San Diego,CA,92111,0,1,,434,1969,4,360000,2023-11-16,310000,2022-08-11,,829,32.799032,-117.158653,1,235,
https://www.realtor.com/realestateandhomes-detail/2767239135,SDCA,230022471,FOR_SALE,SINGLE_FAMILY,2444  Fairmount Ave,,San Diego,CA,92105,3,1,,1229,1951,4,759000,2023-11-16,34500,1976-06-11,8461,618,32.731257,-117.101361,1,0,2
https://www.realtor.com/realestateandhomes-detail/2071744851,SDCA,230022469,FOR_SALE,SINGLE_FAMILY,5407  Baja Dr,,San Diego,CA,92115,8,4,,2353,1960,4,1750000,2023-11-16,152000,1993-01-21,,744,32.767424,-117.079503,2,0,2
https://www.realtor.com/realestateandhomes-detail/1679110880,SDCA,230022468,FOR_SALE,CONDOS,5543  Adobe Falls Rd,Unit 11,San Diego,CA,92120,2,2,,1144,1973,5,509000,2023-11-15,,,164221,445,32.781396,-117.07974,2,420,
https://www.realtor.com/realestateandhomes-detail/1467861625,SDCA,230022466,FOR_SALE,CONDOS,5950  Rancho Mission Rd,Unit 171,San Diego,CA,92108,2,1,,824,1977,5,479900,2023-11-15,323000,2020-01-15,125017,582,32.78212,-117.112437,1,350,
https://www.realtor.com/realestateandhomes-detail/2979457305,SDCA,230022465,FOR_SALE,CONDOS,390  San Antonio Ave,Unit 13C,San Diego,CA,92106,2,2,,1275,1965,5,499000,2023-11-15,375000,2022-03-01,,391,32.709176,-117.237809,1,435,1
https://www.realtor.com/realestateandhomes-detail/2344839705,SDCA,230022463,FOR_SALE,CONDOS,239  50th St,Apt 37,San Diego,CA,92102,3,2,,792,1987,5,439900,2023-11-15,300000,2021-04-01,,555,32.705518,-117.086175,1,311,2
https://www.realtor.com/realestateandhomes-detail/1437130398,SDCA,230022464,FOR_SALE,SINGLE_FAMILY,10671  Heather Ridge Dr,,San Diego,CA,92130,4,3,,2732,2005,5,2499000,2023-11-15,1425000,2019-12-16,7195,915,32.927781,-117.204335,2,45,2
https://www.realtor.com/realestateandhomes-detail/9698539763,SDCA,230022462,FOR_SALE,CONDOS,3796  Alabama St,Unit A219,San Diego,CA,92104,1,1,,378,1981,5,310000,2023-11-15,172000,2020-11-03,66211,820,32.747169,-117.142754,1,352,
https://www.realtor.com/realestateandhomes-detail/2668293348,SDCA,230022461,FOR_SALE,MULTI_FAMILY,3968  Oregon St,,San Diego,CA,92104,6,4,,3450,1935,5,2200000,2023-11-15,1240000,2019-06-18,7001,638,32.749731,-117.135455,2,0,
https://www.realtor.com/realestateandhomes-detail/1407866606,SDCA,230022457,FOR_SALE,SINGLE_FAMILY,1743  30th St,,San Diego,CA,92102,2,1,,640,2008,5,800000,2023-11-15,,,,1250,32.724303,-117.12999,1,0,
https://www.realtor.com/realestateandhomes-detail/2298467696,SDCA,230022454,FOR_SALE,SINGLE_FAMILY,10718  Portobelo Dr,,San Diego,CA,92124,2,2,1,1427,1980,5,875000,2023-11-15,515000,2016-11-16,6653,613,32.839735,-117.095145,2,370,2
https://www.realtor.com/realestateandhomes-detail/2090635535,SDCA,230022452,FOR_SALE,TOWNHOMES,9771  Caminito Doha,,San Diego,CA,92131,3,2,1,1513,1978,5,849000,2023-11-15,530000,2018-03-28,230868,561,32.901355,-117.105993,2,465,1
https://www.realtor.com/realestateandhomes-detail/1101265206,SDCA,230022451,FOR_SALE,SINGLE_FAMILY,7525  Flower Meadow Dr,,San Diego,CA,92126,3,2,1,1384,1985,5,1199000,2023-11-15,1065000,2021-11-24,8664,866,32.927158,-117.160634,1,0,2
https://www.realtor.com/realestateandhomes-detail/2101385796,MRCA,PTP2305659,FOR_SALE,MULTI_FAMILY,721  Elizabeth St,,San Diego,CA,92113,,,,1536,1942,5,895900,2023-11-15,46000,1984-05-31,6580,583,32.698246,-117.098821,,0,3
https://www.realtor.com/realestateandhomes-detail/1684592123,MRCA,OC23207049,FOR_SALE,SINGLE_FAMILY,7543  Brookhaven Rd,,San Diego,CA,92114,3,1,1,1056,1969,5,699900,2023-11-15,30000,1979-05-31,6100,663,32.694827,-117.032328,1,0,2
https://www.realtor.com/realestateandhomes-detail/1796550386,SDCA,230022448,FOR_SALE,SINGLE_FAMILY,3035  L St,,San Diego,CA,92102,4,2,,1052,1968,5,750000,2023-11-15,,,,713,32.707152,-117.128773,1,0,
https://www.realtor.com/realestateandhomes-detail/2565977183,SDCA,230022447,FOR_SALE,CONDOS,3621  Bernwood Pl,Unit 108,San Diego,CA,92130,1,1,,639,1992,5,589000,2023-11-15,115000,1992-10-20,,922,32.955556,-117.235846,1,357,
https://www.realtor.com/realestateandhomes-detail/1725118453,SDCA,230022446,FOR_SALE,SINGLE_FAMILY,16180  Avenida Venusto,Apt 38,San Diego,CA,92128,2,2,,1097,1986,5,599000,2023-11-15,242000,2010-06-21,,546,33.00806,-117.077561,1,586,1
https://www.realtor.com/realestateandhomes-detail/2690252435,SDCA,230022445,FOR_SALE,TOWNHOMES,3788  Park Blvd,Apt 2,San Diego,CA,92103,3,2,,1520,2006,5,974000,2023-11-15,,,13504,641,32.747383,-117.146709,2,529,2
https://www.realtor.com/realestateandhomes-detail/1652005823,SDCA,230022441,FOR_SALE,SINGLE_FAMILY,1624  Reed Ave,,San Diego,CA,92109,0,1,,459,1972,5,749000,2023-11-15,442000,2016-07-28,3121,1632,32.796357,-117.239154,1,0,
https://www.realtor.com/realestateandhomes-detail/1120371965,MRCA,PTP2305603,FOR_SALE,CONDOS,6289  Avenida De Las Vistas,Unit 6,San Diego,CA,92154,2,2,,1141,2003,5,549900,2023-11-15,380000,2004-12-29,47472,482,32.578257,-117.002334,2,199,1
https://www.realtor.com/realestateandhomes-detail/1419354544,SDCA,230022437,FOR_SALE,CONDOS,1150  J St,Unit 424,San Diego,CA,92101,0,1,,718,2005,5,464000,2023-11-15,310000,2016-10-31,,646,32.709724,-117.154189,1,472,1
https://www.realtor.com/realestateandhomes-detail/2658080094,SDCA,230022435,FOR_SALE,MULTI_FAMILY,3966  Teak St,,San Diego,CA,92113,,4,,,1953,5,1799000,2023-11-15,1015000,2021-10-04,,,32.700588,-117.108867,2,0,
https://www.realtor.com/realestateandhomes-detail/2196223126,SDCA,230022434,FOR_SALE,CONDOS,1464  Essex St,Apt 6,San Diego,CA,92103,1,1,,588,1962,5,495000,2023-11-15,330000,2018-01-11,,842,32.747723,-117.14978,1,324,
https://www.realtor.com/realestateandhomes-detail/2041112246,SDCA,230022432,FOR_SALE,SINGLE_FAMILY,4935  Curry Dr,,San Diego,CA,92115,4,3,,1966,1955,5,1100000,2023-11-15,900000,2023-05-22,5200,560,32.768764,-117.06022,1,0,2
https://www.realtor.com/realestateandhomes-detail/1146815530,SDCA,230022429,FOR_SALE,SINGLE_FAMILY,2103  Garfield Rd,,San Diego,CA,92110,3,2,,1600,1951,5,1499000,2023-11-15,857500,2019-07-25,7200,937,32.78237,-117.196613,1,0,1
https://www.realtor.com/realestateandhomes-detail/1824201716,SDCA,230022427,FOR_SALE,SINGLE_FAMILY,6878  Deer Hollow Pl,,San Diego,CA,92120,5,3,,1941,1974,5,1129000,2023-11-15,139000,1979-09-28,6100,582,32.814831,-117.059309,2,0,2
https://www.realtor.com/realestateandhomes-detail/1856026861,SDCA,230022422,FOR_SALE,TOWNHOMES,9980  Scripps Vista Way,Unit 99,San Diego,CA,92131,3,3,,1352,1994,5,749888,2023-11-15,190000,1999-10-29,,555,32.926695,-117.112751,3,470,2
https://www.realtor.com/realestateandhomes-detail/1613887257,MRCA,PTP2304289,FOR_SALE,CONDOS,2594  Caminito Avellano,,San Diego,CA,92154,4,2,1,1484,1974,5,545000,2023-11-15,33000,1975-06-27,,367,32.573032,-117.07697,2,280,2
https://www.realtor.com/realestateandhomes-detail/1112618571,SDCA,230022414,FOR_SALE,TOWNHOMES,10561  Zenor Ln,Unit 65,San Diego,CA,92127,2,2,1,1389,2005,5,897777,2023-11-15,447000,2016-06-01,,646,33.022064,-117.111864,3,235,2
https://www.realtor.com/realestateandhomes-detail/2506708222,SDCA,230022407,FOR_SALE,CONDOS,1915  Avenida Del Mexico,Unit 264,San Diego,CA,92154,2,2,,885,1987,5,485000,2023-11-15,300000,2008-01-07,,548,32.582774,-117.091485,1,310,
https://www.realtor.com/realestateandhomes-detail/1483587883,SDCA,230022402,FOR_SALE,CONDOS,17447  Plaza Animado,Unit 136,San Diego,CA,92128,2,2,,1431,1973,5,699000,2023-11-15,250000,2002-12-09,,488,33.028236,-117.053381,1,452,
https://www.realtor.com/realestateandhomes-detail/2030327867,MRCA,NDP2308833,FOR_SALE,SINGLE_FAMILY,1409  Opal St,,San Diego,CA,92109,5,4,1,3343,2010,5,4499000,2023-11-15,1795000,2017-11-06,6600,1346,32.808134,-117.247193,2,0,2
https://www.realtor.com/realestateandhomes-detail/1413257022,SDCA,230022398,FOR_SALE,SINGLE_FAMILY,704  Vista San Matias,,San Diego,CA,92154,5,3,1,2409,2003,5,919000,2023-11-15,480000,2014-10-06,4558,381,32.581814,-117.009007,2,15,2
https://www.realtor.com/realestateandhomes-detail/1392437158,SDCA,230022392,FOR_SALE,CONDOS,1501  Front St,Unit 314,San Diego,CA,92101,1,1,,845,2004,6,615000,2023-11-14,405000,2017-04-07,,728,32.721431,-117.164306,1,450,1
https://www.realtor.com/realestateandhomes-detail/1599791619,STNY,11223909,FOR_SALE,MOBILE,4822  Old Cliffs Rd,,San Diego,CA,92120,2,,2,1080,1967,6,169000,2023-11-14,,,,156,32.800911,-117.086947,1,0,
https://www.realtor.com/realestateandhomes-detail/1396012918,SDCA,230022384,FOR_SALE,CONDOS,11947  Bajada Rd,,San Diego,CA,92128,2,2,1,1773,1967,6,979000,2023-11-14,275000,2014-09-12,,552,33.02494,-117.073007,1,648,2
https://www.realtor.com/realestateandhomes-detail/2521366456,SDCA,230022381,FOR_SALE,MULTI_FAMILY,2113-15  Julian Ave,,San Diego,CA,92113,4,2,,,1955,6,849000,2023-11-14,,,7209,,32.70038,-117.139364,1,,
https://www.realtor.com/realestateandhomes-detail/2191044505,SDCA,230022380,FOR_SALE,CONDOS,4583  North Ave,Unit 2,San Diego,CA,92116,2,1,1,971,1981,6,760000,2023-11-14,,,7004,783,32.760646,-117.147139,2,197,1
https://www.realtor.com/realestateandhomes-detail/2445536133,MRCA,PTP2305642,FOR_SALE,MULTI_FAMILY,751  24th St,,San Diego,CA,92154,4,3,,1647,1945,6,799000,2023-11-14,180000,2011-12-28,4886,485,32.582872,-117.082076,,0,
https://www.realtor.com/realestateandhomes-detail/1840710528,SDCA,230022376,FOR_SALE,SINGLE_FAMILY,3734  Clinton St,,San Diego,CA,92113,1,1,,644,1922,6,312000,2023-11-14,210000,2017-11-20,,484,32.704643,-117.113903,1,0,1
https://www.realtor.com/realestateandhomes-detail/2087563311,SDCA,230022368,FOR_SALE,SINGLE_FAMILY,8568  Prestwick Dr,,La Jolla,CA,92037,4,3,,2738,1975,6,5495000,2023-11-14,114000,1975-01-16,,2007,32.862759,-117.245853,1,0,2
https://www.realtor.com/realestateandhomes-detail/2745662154,SDCA,230022367,FOR_SALE,SINGLE_FAMILY,2549  Roseview Pl,,San Diego,CA,92105,3,1,,999,1957,6,599000,2023-11-14,73000,1983-10-04,6235,600,32.732354,-117.097652,2,0,2
https://www.realtor.com/realestateandhomes-detail/1441182359,SDCA,230022366,FOR_SALE,SINGLE_FAMILY,1614  33rd St,,San Diego,CA,92102,2,2,,1308,1937,6,949000,2023-11-14,102000,1991-01-24,2100,726,32.722666,-117.12383,2,0,1
https://www.realtor.com/realestateandhomes-detail/1610130182,SDCA,230022364,FOR_SALE,CONDOS,6665  Mission Gorge Rd,Unit D11,San Diego,CA,92120,2,2,,1038,1972,6,475000,2023-11-14,,,,458,32.793866,-117.096484,1,285,1
https://www.realtor.com/realestateandhomes-detail/1895408739,SDCA,230022363,FOR_SALE,SINGLE_FAMILY,7209  Romero Dr,,La Jolla,CA,92037,4,5,1,5308,2003,6,6950000,2023-11-14,600000,1997-10-14,17424,1309,32.839247,-117.258054,3,,2
https://www.realtor.com/realestateandhomes-detail/2846492422,SDCA,230022362,FOR_SALE,SINGLE_FAMILY,4584  Leon St,,San Diego,CA,92107,3,3,,3271,2010,6,3999000,2023-11-14,3250000,2021-08-20,6900,1223,32.730127,-117.254434,2,0,2
https://www.realtor.com/realestateandhomes-detail/1151666275,SDCA,230022338,FOR_SALE,TOWNHOMES,1701  Santa Gloria,,San Diego,CA,92154,3,2,1,1829,2016,6,674900,2023-11-14,460000,2018-05-29,250906,369,32.563284,-117.014801,3,333,2
https://www.realtor.com/realestateandhomes-detail/1981188610,SDCA,230022361,FOR_SALE,SINGLE_FAMILY,4836  50th St,,San Diego,CA,92115,3,2,,1070,1945,6,1099000,2023-11-14,1040000,2022-07-08,5700,1027,32.7657,-117.086461,1,0,2
https://www.realtor.com/realestateandhomes-detail/2944349639,SDCA,230022360,FOR_SALE,SINGLE_FAMILY,2666  Escondido Ave,,San Diego,CA,92123,4,2,,1570,1961,6,899999,2023-11-14,,,8200,573,32.793562,-117.14806,1,0,2
https://www.realtor.com/realestateandhomes-detail/2981916857,SDCA,230022356,FOR_SALE,CONDOS,602 W Fir St,Unit 104,San Diego,CA,92101,2,2,,1387,1993,6,999000,2023-11-14,520000,2013-09-30,,720,32.72476,-117.168074,2,320,2
https://www.realtor.com/realestateandhomes-detail/2388144075,SDCA,230022355,FOR_SALE,SINGLE_FAMILY,3680  35th St,,San Diego,CA,92104,2,1,,868,1943,6,810000,2023-11-14,,,4150,933,32.745635,-117.118392,1,0,1
https://www.realtor.com/realestateandhomes-detail/1475873802,SDCA,230022353,FOR_SALE,CONDOS,1209  Hueneme St,Apt 13,San Diego,CA,92110,2,2,,1121,1977,6,699000,2023-11-14,348000,2004-01-15,,624,32.768214,-117.185526,1,432,1
https://www.realtor.com/realestateandhomes-detail/2248858534,MRCA,PW23210907,FOR_SALE,SINGLE_FAMILY,9064  Dewsbury Ave,,San Diego,CA,92126,3,2,,1275,1976,6,925000,2023-11-14,,,5000,725,32.918725,-117.129649,1,0,2
https://www.realtor.com/realestateandhomes-detail/1106373605,MRCA,PTP2305638,FOR_SALE,CONDOS,6333  College Grove Way,Unit 13105,San Diego,CA,92115,3,2,,1024,1973,6,519900,2023-11-14,129000,2012-12-10,207402,508,32.736556,-117.057638,1,397,
https://www.realtor.com/realestateandhomes-detail/1477780694,MRCA,NDP2308810,FOR_SALE,CONDOS,8338  Regents Rd,Unit 1O,San Diego,CA,92122,2,2,,1075,1981,6,798000,2023-11-14,435000,2005-08-19,87634,742,32.866422,-117.222274,1,482,2
https://www.realtor.com/realestateandhomes-detail/1836318221,MRCA,PTP2305634,FOR_SALE,MULTI_FAMILY,4651-4653  30th St,,San Diego,CA,92116,8,4,,5248,1948,6,1495000,2023-11-14,,,5428,285,32.762008,-117.129839,,0,2
https://www.realtor.com/realestateandhomes-detail/2794515145,MRCA,PTP2305633,FOR_SALE,MULTI_FAMILY,4263  Chamoune Ave,,San Diego,CA,92115,4,2,,2022,2000,6,875000,2023-11-14,340000,2014-04-30,7507,433,32.754679,-117.096217,,0,2
https://www.realtor.com/realestateandhomes-detail/1483774182,SDCA,230022343,FOR_SALE,MULTI_FAMILY,5648-54  Lauretta St,,San Diego,CA,92110,12,9,3,5800,2015,6,2995000,2023-11-14,268000,2001-08-01,5169,516,32.767832,-117.191143,2,0,6
https://www.realtor.com/realestateandhomes-detail/2366748380,SDCA,230022339,FOR_SALE,SINGLE_FAMILY,5389  La Jolla Mesa Dr,,La Jolla,CA,92037,3,2,,2364,1950,6,2698000,2023-11-14,1280000,2017-05-02,5300,1141,32.812526,-117.260001,2,0,1
https://www.realtor.com/realestateandhomes-detail/1180304895,SDCA,230022337,FOR_SALE,MOBILE,5018  Old Cliffs Rd,,San Diego,CA,92120,2,2,,1440,2008,6,349000,2023-11-14,,,,242,32.800912,-117.086948,1,1585,
https://www.realtor.com/realestateandhomes-detail/9127997224,LC1B,110610104,FOR_SALE,SINGLE_FAMILY,2245  Acara Cir,,San Diego,CA,92154,3,3,,1592,,6,601900,2023-11-14,,,,378,,,3,,2
https://www.realtor.com/realestateandhomes-detail/2958659760,SDCA,230022328,FOR_SALE,CONDOS,3246  Ashford St,Unit K,San Diego,CA,92111,2,1,,716,1975,7,445000,2023-11-13,269000,2004-07-27,,622,32.803132,-117.160278,1,389,
https://www.realtor.com/realestateandhomes-detail/2825483143,MRCA,PTP2305629,FOR_SALE,MULTI_FAMILY,4218  49th St,,San Diego,CA,92115,24,16,,10982,1956,7,5650000,2023-11-13,2770000,2019-04-08,11570,514,32.753466,-117.089317,,0,
https://www.realtor.com/realestateandhomes-detail/9207759990,SDCA,230022320,FOR_SALE,LAND,530  42nd St,Units 1 & 2,San Diego,CA,92102,,,,,,7,1399000,2023-11-13,,,11761,,32.710999,-117.104996,,,
https://www.realtor.com/realestateandhomes-detail/1819383037,MRCA,PTP2305624,FOR_SALE,SINGLE_FAMILY,6235  Valner Way,,San Diego,CA,92139,3,2,,1220,1959,7,699000,2023-11-13,102000,1987-05-06,7000,573,32.680361,-117.057881,1,0,2
https://www.realtor.com/realestateandhomes-detail/1200823815,WECA,23-304873,FOR_SALE,CONDOS,5252  Balboa Arms Dr,Unit 180,San Diego,CA,92117,1,1,,582,1995,7,469900,2023-11-13,319000,2020-09-16,,807,32.824754,-117.180223,2,315,
